TN,TX,TAVG,RH_AVG,SS,RR_lag1,TAVG_lag1,RH_AVG_lag1,SS_lag1,TX_lag1,TN_lag1,RR_rolling_mean_3d_lag1,RR_KAT_ENC
25.8,32.3,29.2,82.0,5.9,34.5,29.2,82.0,0.2,32.2,25.7,17.400000000000002,1
25.8,32.8,29.9,78.0,8.3,1.5,29.2,82.0,5.9,32.3,25.8,15.766666666666667,3
26.0,33.7,29.2,78.0,5.3,40.0,29.9,78.0,8.3,32.8,25.8,25.333333333333332,1
25.5,34.0,29.7,78.0,7.7,0.2,29.2,78.0,5.3,33.7,26.0,13.9,1
26.2,33.8,29.6,80.0,4.1,3.0,29.7,78.0,7.7,34.0,25.5,14.4,1
25.3,30.5,26.5,92.0,6.3,0.2,29.6,80.0,4.1,33.8,26.2,1.1333333333333335,0
25.2,31.6,27.9,85.0,0.0,67.5,26.5,92.0,6.3,30.5,25.3,23.566666666666666,1
25.6,31.4,28.7,84.0,6.0,7.9,27.9,85.0,0.0,31.6,25.2,25.200000000000003,3
25.4,32.2,29.2,83.0,7.0,32.3,28.7,84.0,6.0,31.4,25.6,35.9,1
26.4,32.3,28.8,81.0,7.3,0.8,29.2,83.0,7.0,32.2,25.4,13.666666666666664,1
25.4,31.6,27.6,87.0,6.7,6.5,28.8,81.0,7.3,32.3,26.4,13.199999999999998,3
25.6,32.2,29.2,80.0,3.5,46.1,27.6,87.0,6.7,31.6,25.4,17.8,1
26.0,31.8,29.6,81.0,6.85,0.5,29.2,80.0,3.5,32.2,25.6,17.7,1
27.0,32.1,29.2,81.0,7.8,13.3,29.6,81.0,6.85,31.8,26.0,19.96666666666667,1
26.3,31.6,28.2,84.0,6.3,1.6,29.2,81.0,7.8,32.1,27.0,5.133333333333334,1
25.9,31.0,28.8,82.0,2.7,6.2,28.2,84.0,6.3,31.6,26.3,7.033333333333334,1
26.4,32.0,28.3,84.0,8.0,3.9,28.8,82.0,2.7,31.0,25.9,3.9000000000000004,1
25.0,34.2,28.3,84.0,7.2,3.0,28.3,84.0,8.0,32.0,26.4,4.366666666666667,4
25.0,31.9,29.2,83.0,7.2,0.0,28.3,84.0,7.2,34.2,25.0,2.3000000000000003,1
27.7,31.4,27.9,88.0,8.3,3.0,29.2,83.0,7.2,31.9,25.0,2.0,1
25.6,31.4,29.0,83.0,6.5,1.5,27.9,88.0,8.3,31.4,27.7,1.5,1
27.5,31.7,28.2,87.0,5.5,5.0,29.0,83.0,6.5,31.4,25.6,3.1666666666666665,1
26.0,32.0,27.6,86.0,3.0,3.0,28.2,87.0,5.5,31.7,27.5,3.1666666666666665,4
25.0,31.5,28.0,87.0,5.2,0.0,27.6,86.0,3.0,32.0,26.0,2.6666666666666665,1
25.4,31.9,29.1,84.0,8.4,11.2,28.0,87.0,5.2,31.5,25.0,4.733333333333333,1
26.4,31.4,29.0,82.0,8.2,5.8,29.1,84.0,8.4,31.9,25.4,5.666666666666667,4
27.0,31.0,28.6,82.0,10.6,0.0,29.0,82.0,8.2,31.4,26.4,5.666666666666667,4
25.0,30.6,28.4,84.0,5.1,0.0,28.6,82.0,10.6,31.0,27.0,1.9333333333333333,1
27.0,31.0,28.6,83.0,5.5,6.2,28.4,84.0,5.1,30.6,25.0,2.066666666666667,4
26.8,31.8,28.5,82.0,9.0,0.0,28.6,83.0,5.5,31.0,27.0,2.066666666666667,4
25.0,30.5,27.5,82.0,10.1,0.0,28.5,82.0,9.0,31.8,26.8,2.066666666666667,1
24.4,30.8,27.3,79.0,10.0,3.0,27.5,82.0,10.1,30.5,25.0,1.0,4
25.0,30.8,27.2,81.0,6.5,0.0,27.3,79.0,10.0,30.8,24.4,1.0,4
23.8,30.4,27.9,83.0,10.4,0.0,27.2,81.0,6.5,30.8,25.0,1.0,1
24.3,31.2,28.4,82.0,10.1,3.0,27.9,83.0,10.4,30.4,23.8,1.0,1
26.6,30.5,28.1,83.0,9.7,1.4,28.4,82.0,10.1,31.2,24.3,1.4666666666666668,4
26.2,30.4,27.9,85.0,9.3,0.0,28.1,83.0,9.7,30.5,26.6,1.4666666666666668,4
26.4,30.2,28.1,84.0,7.6,0.0,27.9,85.0,9.3,30.4,26.2,0.4666666666666666,4
26.2,30.2,27.8,85.0,8.6,0.0,28.1,84.0,7.6,30.2,26.4,0.0,4
26.4,30.6,27.9,83.0,5.0,0.0,27.8,85.0,8.6,30.2,26.2,0.0,1
26.0,32.0,27.8,82.0,9.4,3.0,27.9,83.0,5.0,30.6,26.4,1.0,4
25.5,30.8,27.7,83.0,9.0,0.0,27.8,82.0,9.4,32.0,26.0,1.0,4
25.9,30.2,27.8,82.0,8.8,0.0,27.7,83.0,9.0,30.8,25.5,1.0,4
25.8,30.9,28.1,82.0,10.0,0.0,27.8,82.0,8.8,30.2,25.9,0.0,4
25.8,30.6,28.1,82.0,9.9,0.0,28.1,82.0,10.0,30.9,25.8,0.0,4
26.4,30.6,27.9,79.0,9.8,0.0,28.1,82.0,9.9,30.6,25.8,0.0,1
26.2,30.2,27.8,80.0,10.2,3.0,27.9,79.0,9.8,30.6,26.4,1.0,1
26.1,30.0,27.4,82.0,9.8,3.0,27.8,80.0,10.2,30.2,26.2,2.0,1
26.0,29.9,27.5,82.0,9.1,3.0,27.4,82.0,9.8,30.0,26.1,3.0,1
25.8,29.8,27.7,83.0,10.0,3.0,27.5,82.0,9.1,29.9,26.0,3.0,4
26.0,30.8,27.6,84.0,8.3,0.0,27.7,83.0,10.0,29.8,25.8,2.0,1
26.0,30.2,27.9,84.0,2.2,3.0,27.6,84.0,8.3,30.8,26.0,2.0,1
25.8,30.2,28.0,82.0,0.1,3.0,27.9,84.0,2.2,30.2,26.0,2.0,4
26.5,31.8,28.0,83.0,9.3,0.0,28.0,82.0,0.1,30.2,25.8,2.0,4
26.4,31.3,28.1,84.0,7.0,0.0,28.0,83.0,9.3,31.8,26.5,1.0,1
25.7,31.1,28.5,81.0,8.3,3.0,28.1,84.0,7.0,31.3,26.4,1.0,1
25.7,31.4,28.4,80.0,6.85,3.0,28.5,81.0,8.3,31.1,25.7,2.0,4
25.4,31.2,28.4,82.0,7.5,0.0,28.4,80.0,6.85,31.4,25.7,2.0,4
25.6,31.0,28.8,82.0,9.5,0.0,28.4,82.0,7.5,31.2,25.4,1.0,1
25.8,30.5,28.0,86.0,7.3,3.0,28.8,82.0,9.5,31.0,25.6,1.0,1
26.0,31.1,28.6,80.0,2.5,3.0,28.0,86.0,7.3,30.5,25.8,2.0,1
26.2,31.0,28.3,79.0,7.0,10.9,28.6,80.0,2.5,31.1,26.0,5.633333333333333,4
25.2,31.1,28.2,79.0,8.9,0.0,28.3,79.0,7.0,31.0,26.2,4.633333333333334,1
25.8,31.0,28.3,79.0,8.5,3.0,28.2,79.0,8.9,31.1,25.2,4.633333333333334,1
25.2,31.0,27.8,82.0,7.6,3.0,28.3,79.0,8.5,31.0,25.8,2.0,1
24.6,30.6,28.3,79.0,8.5,18.0,27.8,82.0,7.6,31.0,25.2,8.0,1
24.8,31.0,28.4,82.0,9.5,0.2,28.3,79.0,8.5,30.6,24.6,7.066666666666666,1
25.2,30.8,28.6,82.0,9.0,2.0,28.4,82.0,9.5,31.0,24.8,6.733333333333333,1
26.2,30.9,28.6,82.0,9.8,6.0,28.6,82.0,9.0,30.8,25.2,2.733333333333333,1
26.4,30.8,27.9,82.0,8.5,7.5,28.6,82.0,9.8,30.9,26.2,5.166666666666667,1
25.0,30.9,28.3,78.0,0.8,0.4,27.9,82.0,8.5,30.8,26.4,4.633333333333334,1
25.7,32.6,28.8,80.0,5.5,3.0,28.3,78.0,0.8,30.9,25.0,3.6333333333333333,4
26.0,31.6,28.1,85.0,8.7,0.0,28.8,80.0,5.5,32.6,25.7,1.1333333333333333,1
25.0,31.0,28.0,79.0,2.8,3.0,28.1,85.0,8.7,31.6,26.0,2.0,1
25.2,30.8,28.3,82.0,10.0,5.4,28.0,79.0,2.8,31.0,25.0,2.8000000000000003,4
25.0,31.1,28.1,82.0,9.4,0.0,28.3,82.0,10.0,30.8,25.2,2.8000000000000003,2
25.2,30.0,27.7,76.0,5.0,120.4,28.1,82.0,9.4,31.1,25.0,41.93333333333334,1
25.0,30.5,28.0,75.0,8.0,3.0,27.7,76.0,5.0,30.0,25.2,41.13333333333333,1
25.4,30.7,27.6,77.0,10.2,1.4,28.0,75.0,8.0,30.5,25.0,41.6,4
24.0,30.2,27.5,77.0,9.8,0.0,27.6,77.0,10.2,30.7,25.4,1.4666666666666668,1
24.9,30.4,27.8,79.0,7.7,3.0,27.5,77.0,9.8,30.2,24.0,1.4666666666666668,1
26.0,28.8,26.8,85.0,9.6,3.0,27.8,79.0,7.7,30.4,24.9,2.0,1
24.0,30.3,27.6,83.0,0.4,3.5,26.8,85.0,9.6,28.8,26.0,3.1666666666666665,3
25.2,30.4,28.2,83.0,7.0,28.4,27.6,83.0,0.4,30.3,24.0,11.633333333333333,1
25.6,30.8,28.1,86.0,9.0,9.3,28.2,83.0,7.0,30.4,25.2,13.733333333333334,1
25.6,30.3,28.4,84.0,8.4,0.4,28.1,86.0,9.0,30.8,25.6,12.700000000000001,3
26.6,30.4,28.0,84.0,7.6,33.5,28.4,84.0,8.4,30.3,25.6,14.4,4
25.6,30.5,28.1,81.0,4.3,0.0,28.0,84.0,7.6,30.4,26.6,11.300000000000002,1
25.8,30.7,28.1,79.0,8.3,15.0,28.1,81.0,4.3,30.5,25.6,16.166666666666668,1
25.4,30.2,27.7,84.0,10.2,0.5,28.1,79.0,8.3,30.7,25.8,5.166666666666667,0
25.0,30.6,28.4,81.0,4.3,59.1,27.7,84.0,10.2,30.2,25.4,24.866666666666664,1
26.2,29.0,26.9,85.0,7.1,8.1,28.4,81.0,4.3,30.6,25.0,22.566666666666666,1
25.2,30.3,27.6,82.0,0.0,3.6,26.9,85.0,7.1,29.0,26.2,23.599999999999998,1
25.6,30.7,27.5,84.0,7.6,6.7,27.6,82.0,0.0,30.3,25.2,6.133333333333333,1
25.2,30.3,28.0,83.0,7.3,3.0,27.5,84.0,7.6,30.7,25.6,4.433333333333334,1
25.0,30.2,27.5,83.0,6.85,1.0,28.0,83.0,7.3,30.3,25.2,3.566666666666667,1
24.1,29.4,26.3,82.0,7.2,3.0,27.5,83.0,6.85,30.2,25.0,2.3333333333333335,1
24.4,30.0,27.1,84.0,8.0,3.0,26.3,82.0,7.2,29.4,24.1,2.3333333333333335,1
25.2,29.9,27.1,78.0,8.0,3.0,27.1,84.0,8.0,30.0,24.4,3.0,1
24.0,29.8,26.4,79.0,8.0,3.0,27.1,78.0,8.0,29.9,25.2,3.0,1
24.4,29.8,26.6,79.0,8.0,2.0,26.4,79.0,8.0,29.8,24.0,2.6666666666666665,1
23.1,29.2,25.9,73.0,8.0,3.0,26.6,79.0,8.0,29.8,24.4,2.6666666666666665,1
23.0,29.0,25.4,79.0,8.0,3.0,25.9,73.0,8.0,29.2,23.1,2.6666666666666665,1
23.0,29.6,25.9,75.0,8.0,3.0,25.4,79.0,8.0,29.0,23.0,3.0,1
23.8,29.6,26.6,81.0,8.0,3.0,25.9,75.0,8.0,29.6,23.0,3.0,1
25.0,29.4,27.2,81.0,7.7,3.0,26.6,81.0,8.0,29.6,23.8,3.0,1
24.2,29.4,26.7,79.0,8.0,3.0,27.2,81.0,7.7,29.4,25.0,3.0,1
25.4,29.0,26.9,75.0,8.0,3.0,26.7,79.0,8.0,29.4,24.2,3.0,1
23.8,29.4,25.8,80.0,8.0,3.0,26.9,75.0,8.0,29.0,25.4,3.0,1
22.8,29.2,25.5,81.0,8.0,3.0,25.8,80.0,8.0,29.4,23.8,3.0,1
23.0,29.3,25.6,85.0,8.0,3.0,25.5,81.0,8.0,29.2,22.8,3.0,1
23.0,29.8,26.1,86.0,8.0,3.0,25.6,85.0,8.0,29.3,23.0,3.0,1
24.0,30.0,26.2,82.0,7.6,3.0,26.1,86.0,8.0,29.8,23.0,3.0,1
23.6,29.5,25.7,83.0,8.0,3.0,26.2,82.0,7.6,30.0,24.0,3.0,4
23.6,29.3,26.8,81.0,8.0,0.0,25.7,83.0,8.0,29.5,23.6,2.0,1
24.9,29.2,26.9,79.0,8.0,9.0,26.8,81.0,8.0,29.3,23.6,4.0,1
23.2,29.0,25.9,82.0,8.0,3.0,26.9,79.0,8.0,29.2,24.9,4.0,1
23.8,29.4,26.5,83.0,8.0,3.0,25.9,82.0,8.0,29.0,23.2,5.0,1
25.0,29.4,26.8,81.0,8.0,3.0,26.5,83.0,8.0,29.4,23.8,3.0,1
25.4,29.4,26.8,85.0,8.0,3.0,26.8,81.0,8.0,29.4,25.0,3.0,1
24.8,29.4,26.5,89.0,2.8,1.0,26.8,85.0,8.0,29.4,25.4,2.3333333333333335,1
24.8,29.4,27.4,84.0,2.9,5.0,26.5,89.0,2.8,29.4,24.8,3.0,1
25.0,29.6,26.8,85.0,5.7,16.0,27.4,84.0,2.9,29.4,24.8,7.333333333333333,1
23.5,29.6,25.9,79.0,8.0,2.0,26.8,85.0,5.7,29.6,25.0,7.666666666666667,1
23.4,29.6,26.0,83.0,8.0,3.0,25.9,79.0,8.0,29.6,23.5,7.0,1
23.6,28.9,25.5,88.0,8.0,1.0,26.0,83.0,8.0,29.6,23.4,2.0,1
23.6,28.4,26.3,89.0,8.0,3.0,25.5,88.0,8.0,28.9,23.6,2.3333333333333335,4
25.0,28.4,26.2,87.0,4.5,0.0,26.3,89.0,8.0,28.4,23.6,1.3333333333333333,1
24.8,28.2,26.1,86.0,6.0,3.0,26.2,87.0,4.5,28.4,25.0,2.0,1
24.4,28.2,25.9,81.0,5.6,3.0,26.1,86.0,6.0,28.2,24.8,2.0,1
22.6,28.2,24.9,76.0,8.0,3.0,25.9,81.0,5.6,28.2,24.4,3.0,1
20.4,27.9,23.8,86.0,8.0,3.0,24.9,76.0,8.0,28.2,22.6,3.0,1
23.6,28.2,25.4,87.0,8.0,3.0,23.8,86.0,8.0,27.9,20.4,3.0,1
23.8,28.0,25.5,81.0,8.0,3.0,25.4,87.0,8.0,28.2,23.6,3.0,1
21.3,27.8,24.3,81.0,8.0,3.0,25.5,81.0,8.0,28.0,23.8,3.0,1
21.9,27.9,24.4,85.0,8.0,3.0,24.3,81.0,8.0,27.8,21.3,3.0,1
22.4,28.1,24.9,85.0,8.0,3.0,24.4,85.0,8.0,27.9,21.9,3.0,1
22.5,28.2,25.1,86.0,8.0,3.0,24.9,85.0,8.0,28.1,22.4,3.0,1
23.1,27.8,25.2,84.0,8.0,3.0,25.1,86.0,8.0,28.2,22.5,3.0,1
23.4,29.4,25.4,85.0,8.0,3.0,25.2,84.0,8.0,27.8,23.1,3.0,1
23.8,28.0,25.1,89.0,8.0,3.0,25.4,85.0,8.0,29.4,23.4,3.0,1
23.6,28.2,25.1,86.0,5.2,3.0,25.1,89.0,8.0,28.0,23.8,3.0,1
22.5,28.4,25.0,89.0,4.0,3.0,25.1,86.0,5.2,28.2,23.6,3.0,1
23.0,28.0,25.4,87.0,8.0,3.0,25.0,89.0,4.0,28.4,22.5,3.0,1
24.0,28.2,25.7,87.0,8.0,8.0,25.4,87.0,8.0,28.0,23.0,4.666666666666667,1
24.0,28.9,25.7,85.0,8.0,3.0,25.7,87.0,8.0,28.2,24.0,4.666666666666667,1
22.7,28.8,25.4,86.0,7.0,3.0,25.7,85.0,8.0,28.9,24.0,4.666666666666667,1
24.2,29.5,26.0,90.0,8.0,3.0,25.4,86.0,7.0,28.8,22.7,3.0,4
24.5,29.4,26.2,84.0,6.3,0.0,26.0,90.0,8.0,29.5,24.2,2.0,1
24.0,30.6,26.0,82.0,8.0,3.0,26.2,84.0,6.3,29.4,24.5,2.0,1
24.8,29.0,26.5,83.0,6.4,3.0,26.0,82.0,8.0,30.6,24.0,2.0,1
24.0,29.2,26.6,83.0,7.0,3.0,26.5,83.0,6.4,29.0,24.8,3.0,1
24.0,29.6,26.8,80.0,8.0,3.0,26.6,83.0,7.0,29.2,24.0,3.0,1
25.2,30.2,27.1,84.0,8.0,3.0,26.8,80.0,8.0,29.6,24.0,3.0,0
25.2,29.9,27.3,85.0,6.1,59.0,27.1,84.0,8.0,30.2,25.2,21.666666666666668,1
25.4,29.9,27.4,81.0,6.4,3.0,27.3,85.0,6.1,29.9,25.2,21.666666666666668,4
25.6,30.0,27.3,83.0,8.0,0.0,27.4,81.0,6.4,29.9,25.4,20.666666666666668,1
25.6,29.6,27.2,86.0,8.0,1.0,27.3,83.0,8.0,30.0,25.6,1.3333333333333333,1
24.8,29.8,27.0,86.0,5.5,2.0,27.2,86.0,8.0,29.6,25.6,1.0,1
25.5,30.4,27.3,82.0,8.0,3.0,27.0,86.0,5.5,29.8,24.8,2.0,1
24.4,29.2,26.6,88.0,8.0,3.0,27.3,82.0,8.0,30.4,25.5,2.6666666666666665,0
24.5,29.6,27.3,83.0,2.8,82.0,26.6,88.0,8.0,29.2,24.4,29.333333333333332,1
25.2,29.6,27.2,80.0,8.0,3.0,27.3,83.0,2.8,29.6,24.5,29.333333333333332,1
24.3,29.9,26.8,81.0,8.0,3.0,27.2,80.0,8.0,29.6,25.2,29.333333333333332,1
24.0,30.2,26.7,81.0,8.0,1.0,26.8,81.0,8.0,29.9,24.3,2.3333333333333335,1
23.6,29.6,26.6,82.0,8.0,3.0,26.7,81.0,8.0,30.2,24.0,2.3333333333333335,1
23.4,30.2,26.2,79.0,8.0,3.0,26.6,82.0,8.0,29.6,23.6,2.3333333333333335,1
23.6,29.8,26.1,83.0,8.0,3.0,26.2,79.0,8.0,30.2,23.4,3.0,1
22.8,30.6,26.1,80.0,8.0,3.0,26.1,83.0,8.0,29.8,23.6,3.0,1
23.4,31.0,26.6,78.0,8.0,3.0,26.1,80.0,8.0,30.6,22.8,3.0,1
23.9,30.6,27.2,81.0,8.0,3.0,26.6,78.0,8.0,31.0,23.4,3.0,1
24.9,31.6,28.4,78.0,5.8,3.0,27.2,81.0,8.0,30.6,23.9,3.0,1
26.3,31.0,28.0,85.0,6.6,3.0,28.4,78.0,5.8,31.6,24.9,3.0,1
26.8,30.7,27.2,86.0,5.5,3.0,28.0,85.0,6.6,31.0,26.3,3.0,1
24.8,31.1,27.3,86.0,1.5,3.0,27.2,86.0,5.5,30.7,26.8,3.0,1
25.0,31.6,27.8,82.0,3.1,1.0,27.3,86.0,1.5,31.1,24.8,2.3333333333333335,1
25.7,31.6,28.3,81.0,8.0,3.0,27.8,82.0,3.1,31.6,25.0,2.3333333333333335,1
26.7,31.0,28.7,81.0,8.0,3.0,28.3,81.0,8.0,31.6,25.7,2.3333333333333335,1
26.6,31.0,28.6,83.0,8.0,3.0,28.7,81.0,8.0,31.0,26.7,3.0,1
26.6,30.8,28.4,83.0,7.3,3.0,28.6,83.0,8.0,31.0,26.6,3.0,4
26.4,30.8,28.4,85.0,8.0,0.0,28.4,83.0,7.3,30.8,26.6,2.0,1
26.8,30.9,28.3,83.0,7.5,3.0,28.4,85.0,8.0,30.8,26.4,2.0,1
25.8,30.4,27.8,86.0,8.0,2.0,28.3,83.0,7.5,30.9,26.8,1.6666666666666667,1
26.2,30.7,28.4,81.0,5.8,7.0,27.8,86.0,8.0,30.4,25.8,4.0,1
26.3,31.0,28.2,82.0,8.0,3.0,28.4,81.0,5.8,30.7,26.2,4.0,1
26.6,31.0,28.6,83.0,8.0,3.0,28.2,82.0,8.0,31.0,26.3,4.333333333333333,1
27.2,30.6,28.7,81.0,8.0,3.0,28.6,83.0,8.0,31.0,26.6,3.0,1
26.6,31.1,28.5,82.0,8.0,3.0,28.7,81.0,8.0,30.6,27.2,3.0,1
26.8,31.4,28.5,83.0,8.0,3.0,28.5,82.0,8.0,31.1,26.6,3.0,1
26.8,31.3,28.2,84.0,7.5,3.0,28.5,83.0,8.0,31.4,26.8,3.0,4
26.6,31.8,28.8,81.0,7.3,0.0,28.2,84.0,7.5,31.3,26.8,2.0,1
27.3,31.5,28.7,82.0,8.0,3.0,28.8,81.0,7.3,31.8,26.6,2.0,1
26.8,30.9,28.7,80.0,8.0,3.0,28.7,82.0,8.0,31.5,27.3,2.0,1
27.2,31.0,28.6,82.0,8.0,16.0,28.7,80.0,8.0,30.9,26.8,7.333333333333333,1
26.2,30.2,28.2,80.0,6.5,3.0,28.6,82.0,8.0,31.0,27.2,7.333333333333333,1
22.6,30.6,26.6,76.0,2.9,6.0,28.2,80.0,6.5,30.2,26.2,8.333333333333334,1
23.0,30.2,26.9,75.0,8.0,3.0,26.6,76.0,2.9,30.6,22.6,4.0,1
23.6,30.2,27.0,79.0,8.0,3.0,26.9,75.0,8.0,30.2,23.0,4.0,1
23.6,31.4,28.0,83.0,8.0,3.0,27.0,79.0,8.0,30.2,23.6,3.0,1
24.8,28.3,26.2,86.0,7.7,3.0,28.0,83.0,8.0,31.4,23.6,3.0,1
24.0,30.9,26.9,82.0,2.8,6.0,26.2,86.0,7.7,28.3,24.8,4.0,1
24.4,31.2,28.2,81.0,8.0,3.0,26.9,82.0,2.8,30.9,24.0,4.0,4
25.6,31.0,27.7,78.0,6.5,0.0,28.2,81.0,8.0,31.2,24.4,3.0,1
24.8,31.3,27.8,80.0,5.5,3.0,27.7,78.0,6.5,31.0,25.6,2.0,1
25.2,31.8,27.7,81.0,8.0,2.0,27.8,80.0,5.5,31.3,24.8,1.6666666666666667,1
25.8,29.4,27.2,86.0,8.0,1.0,27.7,81.0,8.0,31.8,25.2,2.0,1
25.4,31.4,28.0,82.0,2.5,19.0,27.2,86.0,8.0,29.4,25.8,7.333333333333333,3
26.0,31.6,29.1,76.0,8.0,41.0,28.0,82.0,2.5,31.4,25.4,20.333333333333332,1
26.6,32.0,29.0,75.0,8.0,3.0,29.1,76.0,8.0,31.6,26.0,21.0,1
26.0,32.4,28.4,80.0,8.0,3.0,29.0,75.0,8.0,32.0,26.6,15.666666666666666,1
24.8,31.4,28.2,82.0,7.9,3.0,28.4,80.0,8.0,32.4,26.0,3.0,0
24.1,30.8,26.8,87.0,6.4,92.0,28.2,82.0,7.9,31.4,24.8,32.666666666666664,0
25.0,32.0,27.8,83.0,1.1,53.0,26.8,87.0,6.4,30.8,24.1,49.333333333333336,4
25.0,32.8,28.1,80.0,8.0,0.0,27.8,83.0,1.1,32.0,25.0,48.333333333333336,1
24.8,32.0,27.8,79.0,6.0,3.0,28.1,80.0,8.0,32.8,25.0,18.666666666666668,1
24.8,32.2,28.9,80.0,5.5,3.0,27.8,79.0,6.0,32.0,24.8,2.0,1
25.0,31.8,27.5,83.0,8.0,3.0,28.9,80.0,5.5,32.2,24.8,3.0,1
24.6,32.4,28.4,83.0,8.0,19.0,27.5,83.0,8.0,31.8,25.0,8.333333333333334,1
25.4,32.0,28.2,83.0,8.0,3.0,28.4,83.0,8.0,32.4,24.6,8.333333333333334,1
25.6,31.8,28.4,83.0,8.0,4.0,28.2,83.0,8.0,32.0,25.4,8.666666666666666,1
24.7,30.4,27.4,85.0,3.0,11.0,28.4,83.0,8.0,31.8,25.6,6.0,1
24.4,32.4,27.5,87.0,5.5,19.0,27.4,85.0,3.0,30.4,24.7,11.333333333333334,0
24.7,31.8,27.9,85.0,5.3,63.0,27.5,87.0,5.5,32.4,24.4,31.0,3
25.4,32.6,28.8,81.0,6.0,28.0,27.9,85.0,5.3,31.8,24.7,36.666666666666664,4
26.6,32.3,28.8,83.0,6.6,0.0,28.8,81.0,6.0,32.6,25.4,30.333333333333332,1
25.7,32.6,28.8,83.0,5.2,3.0,28.8,83.0,6.6,32.3,26.6,10.333333333333334,1
26.3,32.6,28.3,83.0,5.4,4.0,28.8,83.0,5.2,32.6,25.7,2.3333333333333335,1
26.2,32.6,27.5,85.0,2.2,2.0,28.3,83.0,5.4,32.6,26.3,3.0,1
25.0,32.8,28.0,85.0,4.8,3.0,27.5,85.0,2.2,32.6,26.2,3.0,3
25.7,32.0,28.2,86.0,7.5,38.0,28.0,85.0,4.8,32.8,25.0,14.333333333333334,3
25.0,33.1,28.6,83.0,6.85,28.0,28.2,86.0,7.5,32.0,25.7,23.0,1
25.8,33.0,28.6,83.0,7.3,7.0,28.6,83.0,6.85,33.1,25.0,24.333333333333332,1
25.4,32.3,28.8,83.0,5.8,3.0,28.6,83.0,7.3,33.0,25.8,12.666666666666666,1
26.0,32.0,28.6,84.0,3.8,2.0,28.8,83.0,5.8,32.3,25.4,4.0,1
26.0,31.7,28.2,88.0,0.8,1.0,28.6,84.0,3.8,32.0,26.0,2.0,1
25.3,32.8,28.9,82.0,4.6,4.0,28.2,88.0,0.8,31.7,26.0,2.3333333333333335,1
25.5,30.6,27.5,85.0,7.4,8.0,28.9,82.0,4.6,32.8,25.3,4.333333333333333,0
25.4,30.8,27.5,87.0,2.3,57.0,27.5,85.0,7.4,30.6,25.5,23.0,1
25.2,29.4,25.7,95.0,3.7,9.0,27.5,87.0,2.3,30.8,25.4,24.666666666666668,3
24.2,31.6,27.9,85.0,6.85,31.0,25.7,95.0,3.7,29.4,25.2,32.333333333333336,2
25.0,32.5,28.9,82.0,2.1,198.0,27.9,85.0,6.85,31.6,24.2,79.33333333333333,1
26.6,30.0,26.5,93.0,3.7,2.0,28.9,82.0,2.1,32.5,25.0,77.0,1
25.2,28.0,26.0,92.0,6.85,5.0,26.5,93.0,3.7,30.0,26.6,68.33333333333333,2
25.1,30.2,27.6,85.0,6.85,113.0,26.0,92.0,6.85,28.0,25.2,40.0,3
24.5,32.0,27.5,84.0,2.5,21.0,27.6,85.0,6.85,30.2,25.1,46.333333333333336,1
24.6,31.8,28.6,83.0,2.4,2.0,27.5,84.0,2.5,32.0,24.5,45.333333333333336,1
24.2,31.0,27.7,86.0,4.8,3.0,28.6,83.0,2.4,31.8,24.6,8.666666666666666,0
25.2,31.2,27.6,88.0,2.1,81.0,27.7,86.0,4.8,31.0,24.2,28.666666666666668,1
26.2,31.4,27.6,86.0,2.3,7.0,27.6,88.0,2.1,31.2,25.2,30.333333333333332,1
24.8,31.6,27.8,86.0,4.1,2.0,27.6,86.0,2.3,31.4,26.2,30.0,1
25.6,31.5,28.2,82.0,1.7,8.0,27.8,86.0,4.1,31.6,24.8,5.666666666666667,1
25.4,33.3,29.2,77.0,1.6,3.0,28.2,82.0,1.7,31.5,25.6,4.333333333333333,1
25.6,31.6,28.8,77.0,8.0,1.0,29.2,77.0,1.6,33.3,25.4,4.0,1
26.5,34.8,29.0,81.0,1.7,3.0,28.8,77.0,8.0,31.6,25.6,2.3333333333333335,1
26.6,30.6,28.0,84.0,7.2,3.0,29.0,81.0,1.7,34.8,26.5,2.3333333333333335,1
26.6,32.3,27.7,87.0,6.85,2.0,28.0,84.0,7.2,30.6,26.6,2.6666666666666665,1
24.2,32.6,27.6,85.0,0.8,1.0,27.7,87.0,6.85,32.3,26.6,2.0,1
25.0,32.0,28.4,82.0,8.0,9.0,27.6,85.0,0.8,32.6,24.2,4.0,1
26.0,32.2,28.0,83.0,3.0,9.0,28.4,82.0,8.0,32.0,25.0,6.333333333333333,3
25.4,33.6,28.8,77.0,7.2,25.0,28.0,83.0,3.0,32.2,26.0,14.333333333333334,1
27.0,32.8,28.8,81.0,8.0,3.0,28.8,77.0,7.2,33.6,25.4,12.333333333333334,1
25.6,32.4,28.2,82.0,6.4,3.0,28.8,81.0,8.0,32.8,27.0,10.333333333333334,1
26.0,33.0,27.8,86.0,4.6,3.0,28.2,82.0,6.4,32.4,25.6,3.0,1
25.4,32.8,28.2,82.0,4.9,7.0,27.8,86.0,4.6,33.0,26.0,4.333333333333333,3
25.0,31.9,27.0,89.0,7.2,23.0,28.2,82.0,4.9,32.8,25.4,11.0,0
24.8,32.4,28.0,84.0,0.6,75.0,27.0,89.0,7.2,31.9,25.0,35.0,1
